Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;23-Jan-2026
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;23-Jan-2026
139617;Taurus Unclaimed Redemption - Growth;;;17.3514;;;23-Jan-2026

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Bajaj Finserv Mutual Fund
153309;BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH;INF0QA701AV7;;11.141;;;23-Jan-2026
153306;BAJAJ FINSERV MULTI CAP FUND - DIRECT - IDCW;INF0QA701AW5;INF0QA701AX3;11.141;;;23-Jan-2026
153307;BAJAJ FINSERV MULTI CAP FUND - REGULAR - GROWTH;INF0QA701AS3;;10.983;;;23-Jan-2026
153308;BAJAJ FINSERV MULTI CAP FUND - REGULAR - IDCW;INF0QA701AT1;INF0QA701AU9;10.983;;;23-Jan-2026

Bank of India Mutual Fund
151443;Bank of India Multi Cap Fund Direct Plan - Growth;INF761K01FR0;;18.21;;;23-Jan-2026
151444;Bank of India Multi Cap Fund Direct Plan - IDCW;INF761K01FQ2;INF761K01FS8;18.19;;;23-Jan-2026
151445;Bank of India Multi Cap Fund Regular Plan - Growth;INF761K01FU4;;17.64;;;23-Jan-2026
151446;Bank of India Multi Cap Fund Regular Plan - IDCW;INF761K01FT6;INF761K01FV2;17.64;;;23-Jan-2026

Baroda BNP Paribas Mutual Fund
119354;Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option;INF955L01AG0;;306.9810;;;23-Jan-2026
119353;Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option;INF955L01AE5;;53.3977;;;23-Jan-2026
102020;Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option;INF955L01674;;272.0403;;;23-Jan-2026
102021;Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option;INF955L01658;INF955L01666;50.0066;;;23-Jan-2026

DSP Mutual Fund
152310;DSP Multicap Fund - Direct - Growth;INF740KA1UC1;;11.706;;;23-Jan-2026
152309;DSP Multicap Fund - Direct - IDCW;INF740KA1UD9;INF740KA1UE7;11.706;;;23-Jan-2026
152307;DSP Multicap Fund - Regular - Growth;INF740KA1TZ4;;11.364;;;23-Jan-2026
152308;DSP Multicap Fund - Regular - IDCW;INF740KA1UA5;INF740KA1UB3;11.364;;;23-Jan-2026

Franklin Templeton Mutual Fund
152739;Franklin India Multi Cap Fund - Direct - Growth;INF090I01XA7;;10.2984;;;23-Jan-2026
152737;Franklin India Multi Cap Fund - Direct - IDCW;INF090I01XB5;INF090I01XC3;10.2984;;;23-Jan-2026
152738;Franklin India Multi Cap Fund - Growth;INF090I01WX1;;10.0749;;;23-Jan-2026
152740;Franklin India Multi Cap Fund - IDCW;INF090I01WY9;INF090I01WZ6;10.0749;;;23-Jan-2026

Groww Mutual Fund
153034;Groww Multicap Fund - Direct - Growth;INF666M01JD9;;10.1612;;;23-Jan-2026
153098;Groww Multicap Fund - Direct - IDCW;INF666M01JE7;INF666M01JF4;10.1612;;;23-Jan-2026
